support,itemsets
0.0386666666666666,"Cereal, Beans"
0.0268333333333333,"Cheese, Beans"
0.0257333333333333,"Chicken, Beans"
0.0263333333333333,"Beans, Chickpeas"
0.0257666666666666,"Chips, Beans"
0.0259666666666666,"Chocolate, Beans"
0.0260666666666666,"Beans, Cola"
0.0273333333333333,"Cookie, Beans"
0.0258,"Beans, Cracker"
0.0269333333333333,"Beans, Cucumber"
0.0258333333333333,"Beans, Detergent"
0.0261,"Beans, Dish Sponge"
0.0278333333333333,"Beans, Dumpling"
0.027,"Beans, Egg"
0.0274666666666666,"Fish, Beans"
0.0277,"Flatbread with Meat, Beans"
0.0268666666666666,"Honey, Beans"
0.0272,"Ice Cream, Beans"
0.0257333333333333,"Beans, Juice"
0.0278333333333333,"Lentil, Beans"
0.0256666666666666,"Milk, Beans"
0.0279333333333333,"Beans, Minced Meat"
0.0272333333333333,"Beans, Onion"
0.0273666666666666,"Orange, Beans"
0.0262666666666666,"Pizza, Beans"
0.0263,"Beans, Potato"
0.0269666666666666,"Rice, Beans"
0.0275,"Beans, Sausage"
0.0279333333333333,"Beans, Shampoo"
0.0269666666666666,"Beans, Soap"
0.0277333333333333,"Soda, Beans"
0.0268666666666666,"Beans, Strawberry"
0.0249,"Tomato, Beans"
0.0264,"Water, Beans"
0.0258,"Beans, Yogurt"
0.0257,"Butter, Bread"
0.0381666666666666,"Cereal, Bread"
0.0268,"Cheese, Bread"
0.0275,"Chicken, Bread"
0.0271333333333333,"Bread, Chickpeas"
0.0255,"Chips, Bread"
0.0262,"Chocolate, Bread"
0.0267333333333333,"Bread, Cola"
0.0280666666666666,"Cookie, Bread"
0.0259666666666666,"Cracker, Bread"
0.0269666666666666,"Cucumber, Bread"
0.0240666666666666,"Bread, Detergent"
0.0262,"Dish Sponge, Bread"
0.0268333333333333,"Dumpling, Bread"
0.0261666666666666,"Egg, Bread"
0.0262666666666666,"Fish, Bread"
0.0256666666666666,"Flatbread with Meat, Bread"
0.0272333333333333,"Honey, Bread"
0.0271666666666666,"Ice Cream, Bread"
0.0260666666666666,"Juice, Bread"
0.0255333333333333,"Lentil, Bread"
0.0266666666666666,"Milk, Bread"
0.0259666666666666,"Bread, Minced Meat"
0.0267,"Bread, Onion"
0.0259666666666666,"Orange, Bread"
0.0260333333333333,"Pizza, Bread"
0.0258333333333333,"Potato, Bread"
0.0268666666666666,"Rice, Bread"
0.0265666666666666,"Bread, Sausage"
0.0262,"Bread, Shampoo"
0.0254666666666666,"Bread, Soap"
0.0255666666666666,"Soda, Bread"
0.0266333333333333,"Strawberry, Bread"
0.0251666666666666,"Tomato, Bread"
0.0256666666666666,"Water, Bread"
0.0257333333333333,"Yogurt, Bread"
0.0387333333333333,"Cereal, Butter"
0.0262,"Cheese, Butter"
0.0263666666666666,"Chicken, Butter"
0.0268666666666666,"Butter, Chickpeas"
0.0260666666666666,"Chips, Butter"
0.0251,"Chocolate, Butter"
0.0259333333333333,"Butter, Cola"
0.0266,"Cookie, Butter"
0.0257333333333333,"Butter, Cracker"
0.0253666666666666,"Butter, Cucumber"
0.0257333333333333,"Butter, Detergent"
0.0261,"Butter, Dish Sponge"
0.0256,"Butter, Dumpling"
0.0261333333333333,"Butter, Egg"
0.0271666666666666,"Fish, Butter"
0.0274333333333333,"Flatbread with Meat, Butter"
0.0263,"Honey, Butter"
0.0268333333333333,"Ice Cream, Butter"
0.0278666666666666,"Butter, Juice"
0.0255,"Lentil, Butter"
0.027,"Milk, Butter"
0.0267666666666666,"Butter, Minced Meat"
0.0264666666666666,"Butter, Onion"
0.0265,"Orange, Butter"
0.0254,"Pizza, Butter"
0.0245666666666666,"Butter, Potato"
0.0248333333333333,"Rice, Butter"
0.026,"Butter, Sausage"
0.026,"Butter, Shampoo"
0.0264,"Butter, Soap"
0.0252333333333333,"Soda, Butter"
0.0246,"Butter, Strawberry"
0.0265,"Tomato, Butter"
0.0251333333333333,"Water, Butter"
0.0268666666666666,"Butter, Yogurt"
0.0397333333333333,"Cereal, Cheese"
0.0378666666666666,"Cereal, Chicken"
0.0373,"Cereal, Chickpeas"
0.0382333333333333,"Chips, Cereal"
0.0389333333333333,"Cereal, Chocolate"
0.0375666666666666,"Cereal, Cola"
0.0382333333333333,"Cereal, Cookie"
0.0378666666666666,"Cereal, Cracker"
0.0386,"Cereal, Cucumber"
0.0355666666666666,"Cereal, Detergent"
0.0364,"Cereal, Dish Sponge"
0.0377,"Cereal, Dumpling"
0.0370666666666666,"Cereal, Egg"
0.0385333333333333,"Cereal, Fish"
0.0368,"Flatbread with Meat, Cereal"
0.0373666666666666,"Cereal, Honey"
0.0392333333333333,"Cereal, Ice Cream"
0.0389,"Cereal, Juice"
0.0371333333333333,"Cereal, Lentil"
0.0950666666666666,"Cereal, Milk"
0.0356,"Cereal, Minced Meat"
0.0384333333333333,"Cereal, Onion"
0.0384666666666666,"Orange, Cereal"
0.0366333333333333,"Cereal, Pizza"
0.038,"Cereal, Potato"
0.0378666666666666,"Cereal, Rice"
0.0371,"Cereal, Sausage"
0.0374,"Cereal, Shampoo"
0.0376333333333333,"Cereal, Soap"
0.0394,"Soda, Cereal"
0.0373666666666666,"Cereal, Strawberry"
0.0383,"Cereal, Tomato"
0.0367,"Cereal, Water"
0.0378666666666666,"Cereal, Yogurt"
0.0268666666666666,"Cheese, Chicken"
0.0269,"Cheese, Chickpeas"
0.026,"Chips, Cheese"
0.0274,"Chocolate, Cheese"
0.0266,"Cheese, Cola"
0.0266,"Cheese, Cookie"
0.0257333333333333,"Cheese, Cracker"
0.0273333333333333,"Cheese, Cucumber"
0.0266,"Cheese, Detergent"
0.028,"Cheese, Dish Sponge"
0.0272666666666666,"Cheese, Dumpling"
0.0262,"Cheese, Egg"
0.0267333333333333,"Fish, Cheese"
0.0260333333333333,"Flatbread with Meat, Cheese"
0.0286333333333333,"Honey, Cheese"
0.0296333333333333,"Cheese, Ice Cream"
0.0274666666666666,"Cheese, Juice"
0.0276666666666666,"Cheese, Lentil"
0.0275333333333333,"Cheese, Milk"
0.0271666666666666,"Cheese, Minced Meat"
0.0261,"Cheese, Onion"
0.0275666666666666,"Orange, Cheese"
0.0255,"Cheese, Pizza"
0.0251666666666666,"Cheese, Potato"
0.0266333333333333,"Cheese, Rice"
0.0276333333333333,"Cheese, Sausage"
0.0275,"Cheese, Shampoo"
0.0266,"Cheese, Soap"
0.0273666666666666,"Soda, Cheese"
0.0268666666666666,"Cheese, Strawberry"
0.0262666666666666,"Tomato, Cheese"
0.0269333333333333,"Water, Cheese"
0.0272666666666666,"Cheese, Yogurt"
0.0273,"Chicken, Chickpeas"
0.0261333333333333,"Chips, Chicken"
0.0269333333333333,"Chocolate, Chicken"
0.028,"Chicken, Cola"
0.0266333333333333,"Cookie, Chicken"
0.0273,"Chicken, Cracker"
0.0262333333333333,"Chicken, Cucumber"
0.0254666666666666,"Chicken, Detergent"
0.0279,"Chicken, Dish Sponge"
0.0259333333333333,"Chicken, Dumpling"
0.0282666666666666,"Chicken, Egg"
0.0283333333333333,"Fish, Chicken"
0.0267,"Flatbread with Meat, Chicken"
0.0275333333333333,"Honey, Chicken"
0.0282,"Ice Cream, Chicken"
0.0267333333333333,"Chicken, Juice"
0.0268333333333333,"Lentil, Chicken"
0.0266,"Chicken, Milk"
0.0273666666666666,"Chicken, Minced Meat"
0.0282333333333333,"Chicken, Onion"
0.0258333333333333,"Orange, Chicken"
0.0261666666666666,"Pizza, Chicken"
0.025,"Chicken, Potato"
0.0267,"Chicken, Rice"
0.0268666666666666,"Chicken, Sausage"
0.0273,"Chicken, Shampoo"
0.0254,"Chicken, Soap"
0.0277333333333333,"Soda, Chicken"
0.0265333333333333,"Chicken, Strawberry"
0.0272666666666666,"Tomato, Chicken"
0.0262333333333333,"Water, Chicken"
0.0266,"Chicken, Yogurt"
0.0264,"Chips, Chickpeas"
0.0263333333333333,"Chocolate, Chickpeas"
0.027,"Cola, Chickpeas"
0.0261,"Cookie, Chickpeas"
0.0253,"Cracker, Chickpeas"
0.0264666666666666,"Cucumber, Chickpeas"
0.0257666666666666,"Chickpeas, Detergent"
0.0271333333333333,"Dish Sponge, Chickpeas"
0.0249333333333333,"Dumpling, Chickpeas"
0.0266666666666666,"Egg, Chickpeas"
0.0265,"Fish, Chickpeas"
0.026,"Flatbread with Meat, Chickpeas"
0.0254333333333333,"Honey, Chickpeas"
0.0277666666666666,"Ice Cream, Chickpeas"
0.0279333333333333,"Juice, Chickpeas"
0.0268666666666666,"Lentil, Chickpeas"
0.0265333333333333,"Milk, Chickpeas"
0.0273,"Chickpeas, Minced Meat"
0.0259,"Chickpeas, Onion"
0.0260666666666666,"Orange, Chickpeas"
0.0264,"Pizza, Chickpeas"
0.0257,"Potato, Chickpeas"
0.0274333333333333,"Rice, Chickpeas"
0.0274333333333333,"Chickpeas, Sausage"
0.0272666666666666,"Chickpeas, Shampoo"
0.0272666666666666,"Soap, Chickpeas"
0.0265,"Soda, Chickpeas"
0.0259,"Strawberry, Chickpeas"
0.0263,"Tomato, Chickpeas"
0.0261666666666666,"Water, Chickpeas"
0.0281,"Yogurt, Chickpeas"
0.0269,"Chips, Chocolate"
0.0252333333333333,"Chips, Cola"
0.0261333333333333,"Chips, Cookie"
0.0276333333333333,"Chips, Cracker"
0.0259666666666666,"Chips, Cucumber"
0.0252333333333333,"Chips, Detergent"
0.0264,"Chips, Dish Sponge"
0.0268333333333333,"Chips, Dumpling"
0.0257,"Chips, Egg"
0.0256,"Chips, Fish"
0.0261333333333333,"Chips, Flatbread with Meat"
0.0263666666666666,"Chips, Honey"
0.0266666666666666,"Chips, Ice Cream"
0.027,"Chips, Juice"
0.0260333333333333,"Chips, Lentil"
0.0257666666666666,"Chips, Milk"
0.0262333333333333,"Chips, Minced Meat"
0.0266666666666666,"Chips, Onion"
0.0261,"Chips, Orange"
0.0262,"Chips, Pizza"
0.0252,"Chips, Potato"
0.0272666666666666,"Chips, Rice"
0.0266666666666666,"Chips, Sausage"
0.0265,"Chips, Shampoo"
0.0256,"Chips, Soap"
0.0271333333333333,"Chips, Soda"
0.0259,"Chips, Strawberry"
0.0264666666666666,"Chips, Tomato"
0.0253,"Chips, Water"
0.0251666666666666,"Chips, Yogurt"
0.0259666666666666,"Chocolate, Cola"
0.0266666666666666,"Chocolate, Cookie"
0.0254,"Chocolate, Cracker"
0.0258,"Chocolate, Cucumber"
0.0246666666666666,"Chocolate, Detergent"
0.0263333333333333,"Chocolate, Dish Sponge"
0.0267,"Chocolate, Dumpling"
0.0248,"Chocolate, Egg"
0.0261,"Fish, Chocolate"
0.0264333333333333,"Flatbread with Meat, Chocolate"
0.0255,"Chocolate, Honey"
0.0253,"Chocolate, Ice Cream"
0.0266,"Chocolate, Juice"
0.0249666666666666,"Chocolate, Lentil"
0.0263,"Chocolate, Milk"
0.0266666666666666,"Chocolate, Minced Meat"
0.0243666666666666,"Chocolate, Onion"
0.0265666666666666,"Orange, Chocolate"
0.0256333333333333,"Chocolate, Pizza"
0.0261333333333333,"Chocolate, Potato"
0.0269,"Chocolate, Rice"
0.0278,"Chocolate, Sausage"
0.027,"Chocolate, Shampoo"
0.0255666666666666,"Chocolate, Soap"
0.0280666666666666,"Soda, Chocolate"
0.0271,"Chocolate, Strawberry"
0.0252666666666666,"Chocolate, Tomato"
0.0237666666666666,"Water, Chocolate"
0.0247666666666666,"Chocolate, Yogurt"
0.0279,"Cookie, Cola"
0.0275,"Cracker, Cola"
0.0257333333333333,"Cucumber, Cola"
0.0263,"Cola, Detergent"
0.0266666666666666,"Dish Sponge, Cola"
0.0264666666666666,"Dumpling, Cola"
0.0264666666666666,"Egg, Cola"
0.0266,"Fish, Cola"
0.0272666666666666,"Flatbread with Meat, Cola"
0.0261333333333333,"Honey, Cola"
0.0279,"Ice Cream, Cola"
0.0266666666666666,"Juice, Cola"
0.0258666666666666,"Lentil, Cola"
0.0259333333333333,"Milk, Cola"
0.0257,"Cola, Minced Meat"
0.0259666666666666,"Cola, Onion"
0.0266666666666666,"Orange, Cola"
0.0268666666666666,"Pizza, Cola"
0.025,"Potato, Cola"
0.0258666666666666,"Rice, Cola"
0.0272666666666666,"Cola, Sausage"
0.0278666666666666,"Cola, Shampoo"
0.0270666666666666,"Cola, Soap"
0.0272666666666666,"Soda, Cola"
0.0260333333333333,"Strawberry, Cola"
0.0272,"Tomato, Cola"
0.0262666666666666,"Water, Cola"
0.0271333333333333,"Yogurt, Cola"
0.0271333333333333,"Cookie, Cracker"
0.0258333333333333,"Cookie, Cucumber"
0.0259,"Cookie, Detergent"
0.0273,"Cookie, Dish Sponge"
0.0259666666666666,"Cookie, Dumpling"
0.0266666666666666,"Cookie, Egg"
0.0256,"Fish, Cookie"
0.0258,"Flatbread with Meat, Cookie"
0.0275666666666666,"Honey, Cookie"
0.0278333333333333,"Cookie, Ice Cream"
0.0269,"Cookie, Juice"
0.0259,"Lentil, Cookie"
0.0291,"Cookie, Milk"
0.0275666666666666,"Cookie, Minced Meat"
0.0264666666666666,"Cookie, Onion"
0.0273666666666666,"Orange, Cookie"
0.0241333333333333,"Cookie, Pizza"
0.0273333333333333,"Cookie, Potato"
0.0256,"Cookie, Rice"
0.0275333333333333,"Cookie, Sausage"
0.0264,"Cookie, Shampoo"
0.0262,"Cookie, Soap"
0.027,"Soda, Cookie"
0.0268333333333333,"Cookie, Strawberry"
0.0268666666666666,"Tomato, Cookie"
0.0250333333333333,"Water, Cookie"
0.0267666666666666,"Cookie, Yogurt"
0.0253333333333333,"Cracker, Cucumber"
0.0253333333333333,"Cracker, Detergent"
0.0259,"Cracker, Dish Sponge"
0.0263,"Cracker, Dumpling"
0.0259333333333333,"Cracker, Egg"
0.0269,"Fish, Cracker"
0.0268,"Flatbread with Meat, Cracker"
0.0258333333333333,"Honey, Cracker"
0.0290666666666666,"Ice Cream, Cracker"
0.0279333333333333,"Cracker, Juice"
0.0266333333333333,"Lentil, Cracker"
0.0251333333333333,"Milk, Cracker"
0.0272,"Cracker, Minced Meat"
0.0274,"Cracker, Onion"
0.0259666666666666,"Orange, Cracker"
0.0264,"Pizza, Cracker"
0.0259666666666666,"Cracker, Potato"
0.0279666666666666,"Rice, Cracker"
0.0265666666666666,"Cracker, Sausage"
0.0261,"Cracker, Shampoo"
0.0274333333333333,"Cracker, Soap"
0.0266666666666666,"Soda, Cracker"
0.0263666666666666,"Cracker, Strawberry"
0.0261666666666666,"Tomato, Cracker"
0.0261333333333333,"Water, Cracker"
0.0262,"Cracker, Yogurt"
0.0247666666666666,"Cucumber, Detergent"
0.0258333333333333,"Cucumber, Dish Sponge"
0.0258,"Dumpling, Cucumber"
0.0259666666666666,"Egg, Cucumber"
0.0245333333333333,"Fish, Cucumber"
0.0264666666666666,"Flatbread with Meat, Cucumber"
0.0258666666666666,"Honey, Cucumber"
0.0258333333333333,"Ice Cream, Cucumber"
0.0258,"Juice, Cucumber"
0.0264333333333333,"Lentil, Cucumber"
0.0261666666666666,"Milk, Cucumber"
0.0258666666666666,"Cucumber, Minced Meat"
0.0266666666666666,"Cucumber, Onion"
0.0266,"Orange, Cucumber"
0.0250666666666666,"Pizza, Cucumber"
0.0255333333333333,"Cucumber, Potato"
0.0258,"Rice, Cucumber"
0.0263333333333333,"Cucumber, Sausage"
0.0262,"Cucumber, Shampoo"
0.0269333333333333,"Cucumber, Soap"
0.0271333333333333,"Soda, Cucumber"
0.0244666666666666,"Strawberry, Cucumber"
0.0264333333333333,"Tomato, Cucumber"
0.0264333333333333,"Water, Cucumber"
0.0253333333333333,"Yogurt, Cucumber"
0.0263,"Dish Sponge, Detergent"
0.0256333333333333,"Dumpling, Detergent"
0.0257666666666666,"Egg, Detergent"
0.0251666666666666,"Fish, Detergent"
0.0249333333333333,"Flatbread with Meat, Detergent"
0.0255666666666666,"Honey, Detergent"
0.0261333333333333,"Ice Cream, Detergent"
0.0253333333333333,"Juice, Detergent"
0.0248666666666666,"Lentil, Detergent"
0.0253,"Milk, Detergent"
0.0261,"Detergent, Minced Meat"
0.0258666666666666,"Detergent, Onion"
0.0245333333333333,"Orange, Detergent"
0.0237666666666666,"Pizza, Detergent"
0.0252333333333333,"Potato, Detergent"
0.0252666666666666,"Rice, Detergent"
0.0259666666666666,"Detergent, Sausage"
0.0253666666666666,"Detergent, Shampoo"
0.0268666666666666,"Soap, Detergent"
0.0257,"Soda, Detergent"
0.0256,"Strawberry, Detergent"
0.0255666666666666,"Tomato, Detergent"
0.0236333333333333,"Water, Detergent"
0.0258333333333333,"Yogurt, Detergent"
0.0269333333333333,"Dumpling, Dish Sponge"
0.0266,"Egg, Dish Sponge"
0.0256,"Fish, Dish Sponge"
0.0273666666666666,"Flatbread with Meat, Dish Sponge"
0.0277666666666666,"Honey, Dish Sponge"
0.0278333333333333,"Ice Cream, Dish Sponge"
0.0249666666666666,"Juice, Dish Sponge"
0.0263,"Lentil, Dish Sponge"
0.0245333333333333,"Milk, Dish Sponge"
0.0259,"Dish Sponge, Minced Meat"
0.0258333333333333,"Dish Sponge, Onion"
0.0271333333333333,"Orange, Dish Sponge"
0.0255,"Pizza, Dish Sponge"
0.0266333333333333,"Dish Sponge, Potato"
0.0265,"Rice, Dish Sponge"
0.0267666666666666,"Dish Sponge, Sausage"
0.0278,"Dish Sponge, Shampoo"
0.0279,"Dish Sponge, Soap"
0.0277,"Soda, Dish Sponge"
0.0266,"Strawberry, Dish Sponge"
0.0261666666666666,"Tomato, Dish Sponge"
0.0243333333333333,"Water, Dish Sponge"
0.0262,"Yogurt, Dish Sponge"
0.0267333333333333,"Dumpling, Egg"
0.0258666666666666,"Fish, Dumpling"
0.0262333333333333,"Flatbread with Meat, Dumpling"
0.0267666666666666,"Honey, Dumpling"
0.027,"Ice Cream, Dumpling"
0.0269,"Juice, Dumpling"
0.0256666666666666,"Lentil, Dumpling"
0.0256333333333333,"Milk, Dumpling"
0.0273,"Dumpling, Minced Meat"
0.0252333333333333,"Dumpling, Onion"
0.0270333333333333,"Orange, Dumpling"
0.0258,"Pizza, Dumpling"
0.0261666666666666,"Dumpling, Potato"
0.0268,"Rice, Dumpling"
0.0258666666666666,"Dumpling, Sausage"
0.026,"Dumpling, Shampoo"
0.0261333333333333,"Dumpling, Soap"
0.0256333333333333,"Soda, Dumpling"
0.0256666666666666,"Dumpling, Strawberry"
0.0266,"Tomato, Dumpling"
0.0253666666666666,"Water, Dumpling"
0.0266333333333333,"Dumpling, Yogurt"
0.0256,"Fish, Egg"
0.0267,"Flatbread with Meat, Egg"
0.0251333333333333,"Honey, Egg"
0.0269666666666666,"Ice Cream, Egg"
0.0257666666666666,"Juice, Egg"
0.0260333333333333,"Lentil, Egg"
0.0268666666666666,"Milk, Egg"
0.0258333333333333,"Egg, Minced Meat"
0.0266333333333333,"Egg, Onion"
0.0256666666666666,"Orange, Egg"
0.0256666666666666,"Pizza, Egg"
0.0246,"Egg, Potato"
0.0252,"Rice, Egg"
0.0253,"Egg, Sausage"
0.0266,"Egg, Shampoo"
0.0265333333333333,"Egg, Soap"
0.0277666666666666,"Soda, Egg"
0.0282666666666666,"Egg, Strawberry"
0.0263666666666666,"Tomato, Egg"
0.0259666666666666,"Water, Egg"
0.0261333333333333,"Egg, Yogurt"
0.0254,"Flatbread with Meat, Fish"
0.0263333333333333,"Fish, Honey"
0.0272333333333333,"Fish, Ice Cream"
0.0262666666666666,"Fish, Juice"
0.0262333333333333,"Fish, Lentil"
0.0271333333333333,"Fish, Milk"
0.0261,"Fish, Minced Meat"
0.0246666666666666,"Fish, Onion"
0.0268333333333333,"Orange, Fish"
0.0257666666666666,"Fish, Pizza"
0.0266,"Fish, Potato"
0.0266666666666666,"Fish, Rice"
0.0279,"Fish, Sausage"
0.0260666666666666,"Fish, Shampoo"
0.0274666666666666,"Fish, Soap"
0.0279666666666666,"Soda, Fish"
0.0264,"Fish, Strawberry"
0.0257666666666666,"Fish, Tomato"
0.0271,"Water, Fish"
0.0281666666666666,"Fish, Yogurt"
0.0263333333333333,"Flatbread with Meat, Honey"
0.0264333333333333,"Flatbread with Meat, Ice Cream"
0.0270666666666666,"Flatbread with Meat, Juice"
0.0266333333333333,"Flatbread with Meat, Lentil"
0.0272,"Flatbread with Meat, Milk"
0.0259333333333333,"Flatbread with Meat, Minced Meat"
0.0275,"Flatbread with Meat, Onion"
0.0271333333333333,"Flatbread with Meat, Orange"
0.0246666666666666,"Flatbread with Meat, Pizza"
0.0269333333333333,"Flatbread with Meat, Potato"
0.0247,"Flatbread with Meat, Rice"
0.0268,"Flatbread with Meat, Sausage"
0.0269666666666666,"Flatbread with Meat, Shampoo"
0.0260333333333333,"Flatbread with Meat, Soap"
0.0264,"Soda, Flatbread with Meat"
0.0258,"Flatbread with Meat, Strawberry"
0.0262666666666666,"Flatbread with Meat, Tomato"
0.0263333333333333,"Flatbread with Meat, Water"
0.0263333333333333,"Flatbread with Meat, Yogurt"
0.0274666666666666,"Honey, Ice Cream"
0.0245666666666666,"Honey, Juice"
0.0254,"Honey, Lentil"
0.0255666666666666,"Honey, Milk"
0.0268333333333333,"Honey, Minced Meat"
0.0268666666666666,"Honey, Onion"
0.0254333333333333,"Orange, Honey"
0.0257666666666666,"Honey, Pizza"
0.0264,"Honey, Potato"
0.0257333333333333,"Honey, Rice"
0.0257,"Honey, Sausage"
0.0267,"Honey, Shampoo"
0.0278333333333333,"Honey, Soap"
0.0277333333333333,"Soda, Honey"
0.0251,"Honey, Strawberry"
0.026,"Tomato, Honey"
0.0257,"Water, Honey"
0.0267,"Honey, Yogurt"
0.0279666666666666,"Ice Cream, Juice"
0.0275,"Lentil, Ice Cream"
0.0275333333333333,"Ice Cream, Milk"
0.0281666666666666,"Ice Cream, Minced Meat"
0.0276,"Ice Cream, Onion"
0.0286666666666666,"Orange, Ice Cream"
0.0262333333333333,"Pizza, Ice Cream"
0.0262333333333333,"Ice Cream, Potato"
0.0282333333333333,"Ice Cream, Rice"
0.0269,"Ice Cream, Sausage"
0.0278666666666666,"Ice Cream, Shampoo"
0.0266666666666666,"Ice Cream, Soap"
0.0266,"Soda, Ice Cream"
0.0275333333333333,"Ice Cream, Strawberry"
0.0285,"Tomato, Ice Cream"
0.0262333333333333,"Water, Ice Cream"
0.0271,"Ice Cream, Yogurt"
0.0259333333333333,"Lentil, Juice"
0.0264333333333333,"Milk, Juice"
0.0256333333333333,"Juice, Minced Meat"
0.0269333333333333,"Juice, Onion"
0.0262666666666666,"Orange, Juice"
0.0259,"Pizza, Juice"
0.0262,"Juice, Potato"
0.0265666666666666,"Rice, Juice"
0.0276333333333333,"Juice, Sausage"
0.0264,"Juice, Shampoo"
0.0277,"Juice, Soap"
0.0272,"Soda, Juice"
0.0273333333333333,"Juice, Strawberry"
0.0272666666666666,"Tomato, Juice"
0.0267,"Water, Juice"
0.0275,"Juice, Yogurt"
0.0253,"Lentil, Milk"
0.0271333333333333,"Lentil, Minced Meat"
0.0251333333333333,"Lentil, Onion"
0.0275666666666666,"Orange, Lentil"
0.0263333333333333,"Lentil, Pizza"
0.0274666666666666,"Lentil, Potato"
0.0258,"Lentil, Rice"
0.0267,"Lentil, Sausage"
0.0282,"Lentil, Shampoo"
0.0268666666666666,"Lentil, Soap"
0.0251666666666666,"Soda, Lentil"
0.0268666666666666,"Lentil, Strawberry"
0.0266666666666666,"Tomato, Lentil"
0.0251666666666666,"Water, Lentil"
0.0271666666666666,"Lentil, Yogurt"
0.0256333333333333,"Milk, Minced Meat"
0.0263,"Milk, Onion"
0.0261333333333333,"Orange, Milk"
0.0251333333333333,"Pizza, Milk"
0.0261,"Milk, Potato"
0.0260333333333333,"Rice, Milk"
0.0262,"Milk, Sausage"
0.0272,"Milk, Shampoo"
0.0261,"Milk, Soap"
0.0272333333333333,"Soda, Milk"
0.0253,"Milk, Strawberry"
